service_type,age,income,documents_uploaded_count,aadhaar_match,address_match,bank_account_valid,certificate_valid,duplicate_application_flag,hospital_record_match,caste_category_valid,decision_reason,approved
widow_pension,20,211852,2,1,1,1,1,1,1,1,duplicate_application_detected,0
widow_pension,40,211880,4,1,1,0,1,0,1,1,ifsc_invalid,0
caste_certificate,68,100915,4,1,1,1,1,0,0,0,invalid_caste_subcategory,0
caste_certificate,68,62952,5,1,1,1,1,0,1,1,approved,1
caste_certificate,87,150177,4,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,78,64769,3,1,1,1,1,0,1,1,approved,1
widow_pension,55,32045,1,1,1,1,1,0,1,1,approved,1
widow_pension,27,202224,1,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,33,130651,4,1,1,0,1,0,1,1,ifsc_invalid,0
old_age_pension,55,40722,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,76,181519,3,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,54,223264,5,1,1,1,1,0,0,1,approved,1
caste_certificate,43,81964,2,1,1,1,1,0,1,1,approved,1
old_age_pension,31,89010,4,1,0,0,0,0,1,1,address_mismatch_records,0
old_age_pension,85,3572,1,1,1,1,1,0,0,1,approved,1
widow_pension,28,142297,2,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,2,43846,5,1,1,1,1,0,1,1,approved,1
caste_certificate,68,20630,2,1,1,1,1,0,1,0,invalid_caste_subcategory,0
residence_certificate,10,215525,4,1,1,1,1,0,1,0,approved,1
caste_certificate,47,292662,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,52,69226,5,1,1,1,1,0,1,1,approved,1
widow_pension,55,13184,1,1,1,1,1,0,1,1,approved,1
residence_certificate,52,42624,4,1,1,1,1,0,0,1,approved,1
residence_certificate,25,221499,5,1,1,1,1,0,1,1,approved,1
widow_pension,8,3672,2,1,1,1,1,0,1,1,approved,1
birth_certificate,74,62604,2,1,1,1,1,0,1,1,approved,1
widow_pension,64,257130,1,1,1,1,1,0,0,1,income_exceeds_limit,0
old_age_pension,55,244196,1,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,27,62079,1,1,1,1,1,0,1,1,approved,1
widow_pension,22,160202,3,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,30,155312,1,1,1,1,1,0,1,1,approved,1
caste_certificate,65,186642,1,1,1,1,1,0,1,1,approved,1
caste_certificate,60,290051,1,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,81,64689,1,1,1,1,1,0,1,1,approved,1
birth_certificate,15,18008,2,1,1,1,1,0,1,1,approved,1
old_age_pension,58,219879,5,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,80,136197,1,1,1,1,1,0,1,0,invalid_caste_subcategory,0
widow_pension,47,70011,3,0,1,1,1,0,0,1,aadhaar_name_mismatch,0
birth_certificate,16,267636,2,1,1,0,1,0,0,1,ifsc_invalid,0
residence_certificate,34,84654,2,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,94,63178,3,1,1,1,1,0,1,1,approved,1
old_age_pension,58,295525,4,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,87,4809,5,1,1,1,1,0,1,1,approved,1
widow_pension,40,224099,5,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,36,173996,1,1,1,1,1,0,1,1,approved,1
birth_certificate,29,20047,1,0,1,1,1,0,0,0,aadhaar_name_mismatch,0
old_age_pension,81,288210,1,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,90,58974,2,1,1,1,1,0,1,1,approved,1
old_age_pension,15,34553,1,0,0,1,1,0,0,1,aadhaar_name_mismatch,0
widow_pension,83,127472,2,1,1,1,1,0,1,0,income_exceeds_limit,0
widow_pension,46,20304,3,1,1,1,1,0,0,1,approved,1
old_age_pension,27,227083,2,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,20,259411,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,40,66389,5,1,1,0,1,0,1,1,ifsc_invalid,0
residence_certificate,44,62621,3,1,1,1,1,0,1,0,approved,1
caste_certificate,72,165382,4,1,1,1,1,0,1,1,approved,1
caste_certificate,63,129146,1,1,1,1,1,0,1,1,approved,1
birth_certificate,87,242880,3,0,1,1,0,0,1,0,aadhaar_name_mismatch,0
widow_pension,12,157326,4,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,93,99601,2,1,1,1,1,0,0,1,hospital_record_not_found,0
old_age_pension,42,174400,4,1,0,0,1,0,1,1,address_mismatch_records,0
residence_certificate,57,166415,5,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,87,184737,2,1,1,1,1,0,1,1,approved,1
birth_certificate,19,199631,5,1,1,1,1,0,1,1,approved,1
birth_certificate,62,299722,3,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,0,218376,5,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,22,102209,4,1,1,1,0,0,1,0,certificate_expired,0
widow_pension,32,196885,2,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,56,155141,2,1,1,1,1,0,1,1,approved,1
caste_certificate,80,16395,2,1,1,1,1,0,1,1,approved,1
widow_pension,53,106948,4,1,1,1,1,1,0,0,duplicate_application_detected,0
widow_pension,65,99473,4,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,94,285559,5,1,0,1,1,0,0,1,address_mismatch_records,0
birth_certificate,30,51393,2,1,1,1,1,0,1,1,approved,1
widow_pension,53,225686,5,1,0,1,1,0,0,1,address_mismatch_records,0
old_age_pension,15,35307,2,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,36,127136,2,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,6,146436,3,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,0,220702,3,1,1,1,1,0,0,1,approved,1
birth_certificate,93,219388,2,1,1,1,1,0,1,1,approved,1
old_age_pension,17,257340,3,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,41,84207,1,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
birth_certificate,38,46980,2,1,1,1,1,0,0,1,hospital_record_not_found,0
old_age_pension,25,295356,2,1,0,1,0,0,1,1,address_mismatch_records,0
birth_certificate,74,249864,5,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,64,76482,1,1,1,1,1,0,1,1,approved,1
residence_certificate,56,274805,1,1,0,1,1,1,0,1,duplicate_application_detected,0
widow_pension,68,151034,1,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,85,124136,2,1,1,1,1,0,1,0,invalid_caste_subcategory,0
widow_pension,76,165465,1,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,16,112205,4,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,6,260160,3,1,1,1,1,1,1,1,duplicate_application_detected,0
residence_certificate,70,163209,1,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,11,21918,1,1,1,1,1,0,1,1,approved,1
residence_certificate,37,68655,3,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
widow_pension,86,82278,5,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,47,167472,4,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,54,176744,5,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,53,92419,3,1,1,1,1,0,1,1,approved,1
widow_pension,71,58958,5,1,1,1,1,0,1,1,approved,1
widow_pension,14,45475,3,1,1,1,1,0,1,1,approved,1
residence_certificate,29,37971,2,0,1,0,1,0,0,1,aadhaar_name_mismatch,0
caste_certificate,54,299251,5,1,1,1,1,0,0,1,suspicious_income_pattern,0
widow_pension,72,151400,2,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,20,32263,4,1,1,1,1,0,1,1,approved,1
caste_certificate,59,160803,2,1,0,1,0,0,1,1,address_mismatch_records,0
widow_pension,77,117412,5,1,1,1,1,0,1,1,approved,1
caste_certificate,7,263320,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,46,239840,3,1,1,1,1,0,1,1,approved,1
old_age_pension,35,41243,1,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,72,110597,4,1,1,1,1,0,1,1,approved,1
old_age_pension,25,183226,4,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,83,55383,5,1,1,1,1,0,0,1,approved,1
birth_certificate,69,298511,5,1,1,0,1,0,1,1,ifsc_invalid,0
birth_certificate,33,97715,2,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,59,91268,3,1,1,1,1,0,1,1,approved,1
old_age_pension,22,59589,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,84,273064,3,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,40,15830,3,1,1,1,1,0,1,1,approved,1
caste_certificate,89,113082,2,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,68,119611,2,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,54,276849,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,72,293729,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,44,180612,1,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,60,181201,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,32,289600,2,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,88,213927,1,1,1,0,1,0,1,1,bank_account_inactive,0
widow_pension,51,5861,2,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,80,281425,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,18,75902,1,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,74,101929,3,1,1,1,1,0,0,1,approved,1
widow_pension,7,281128,4,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,69,253630,3,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,5,47131,5,1,1,1,1,0,1,0,invalid_caste_subcategory,0
caste_certificate,71,171928,1,1,1,1,1,0,0,1,approved,1
old_age_pension,56,283979,3,1,0,1,1,0,1,0,address_mismatch_records,0
residence_certificate,87,230022,2,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,59,28120,2,1,1,1,1,0,1,1,approved,1
widow_pension,18,3260,2,1,1,1,1,0,1,1,approved,1
old_age_pension,51,189818,4,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,40,88946,3,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,90,140434,3,1,1,1,1,0,1,1,approved,1
birth_certificate,83,277546,3,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,87,222901,2,1,1,0,1,0,0,1,ifsc_invalid,0
residence_certificate,37,265367,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,68,66162,2,1,1,1,1,0,1,1,approved,1
old_age_pension,15,66495,5,1,1,1,0,1,1,1,duplicate_application_detected,0
birth_certificate,38,292840,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
birth_certificate,73,177869,3,1,1,1,1,0,1,1,approved,1
caste_certificate,50,297198,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,4,139721,2,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,82,128330,1,1,1,0,1,0,0,1,bank_account_inactive,0
widow_pension,61,220881,5,1,1,1,1,0,0,1,income_exceeds_limit,0
widow_pension,40,295572,1,1,1,1,1,0,0,1,income_exceeds_limit,0
old_age_pension,84,194141,3,1,0,1,0,0,1,1,address_mismatch_records,0
residence_certificate,66,287577,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,58,38557,3,1,1,1,1,0,0,1,age_not_eligible,0
residence_certificate,91,55496,2,0,0,1,1,0,1,0,aadhaar_name_mismatch,0
widow_pension,18,199447,1,1,1,1,1,0,0,1,income_exceeds_limit,0
old_age_pension,79,49095,3,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,61,26712,1,1,1,1,1,0,1,1,approved,1
caste_certificate,52,119176,5,1,1,0,0,0,1,1,ifsc_invalid,0
caste_certificate,65,121473,1,1,1,1,1,0,0,1,approved,1
old_age_pension,7,124004,4,1,1,0,1,0,0,1,ifsc_invalid,0
birth_certificate,45,189766,3,1,1,1,1,0,1,1,approved,1
old_age_pension,11,124743,4,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,87,194542,1,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,64,283188,4,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,81,217173,5,1,0,0,1,0,1,0,address_mismatch_records,0
residence_certificate,22,280746,3,1,1,1,1,0,0,1,suspicious_income_pattern,0
caste_certificate,38,70209,1,1,1,1,1,0,0,1,approved,1
residence_certificate,59,67,4,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,26,298089,3,1,1,0,1,0,0,1,ifsc_invalid,0
birth_certificate,56,172036,3,1,1,1,1,0,1,1,approved,1
widow_pension,43,104692,1,1,1,1,1,0,1,1,approved,1
old_age_pension,69,8764,1,1,1,1,1,0,1,1,approved,1
caste_certificate,27,197435,3,1,1,1,1,0,0,1,approved,1
old_age_pension,22,225899,3,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,33,119803,2,1,1,0,1,0,1,1,bank_account_inactive,0
residence_certificate,24,296936,5,1,1,0,1,0,1,1,ifsc_invalid,0
birth_certificate,10,254266,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,47,163003,2,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,64,297806,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
widow_pension,9,282950,2,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,72,212976,5,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,25,145611,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,9,92198,5,1,1,1,1,0,1,1,approved,1
widow_pension,17,212720,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,59,294893,5,1,1,1,1,0,0,1,income_exceeds_limit,0
widow_pension,72,126923,5,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,44,160518,2,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,25,51784,1,1,1,1,1,0,1,1,approved,1
old_age_pension,8,138755,3,1,1,1,0,0,0,1,certificate_expired,0
residence_certificate,35,13597,1,1,1,1,1,0,1,1,approved,1
birth_certificate,14,74886,4,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,23,268858,5,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,39,51324,5,1,1,1,1,0,1,1,approved,1
old_age_pension,1,14766,5,1,0,1,1,0,0,1,address_mismatch_records,0
residence_certificate,3,118881,1,1,1,1,1,0,1,1,approved,1
old_age_pension,94,232649,4,1,1,0,1,0,1,1,bank_account_inactive,0
widow_pension,19,272641,4,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,38,99976,2,1,1,1,1,0,0,1,hospital_record_not_found,0
caste_certificate,44,273541,4,1,1,0,1,0,1,0,ifsc_invalid,0
caste_certificate,25,239373,3,1,1,1,1,0,1,1,approved,1
residence_certificate,59,225759,5,1,1,1,1,0,1,0,approved,1
residence_certificate,68,145794,5,1,1,1,1,0,1,1,approved,1
residence_certificate,67,50652,2,1,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,85,276916,1,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,69,6012,4,1,1,1,1,0,1,1,approved,1
birth_certificate,30,152800,3,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,68,290722,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,6,91252,5,1,1,0,0,0,1,1,ifsc_invalid,0
widow_pension,68,201998,5,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,3,79228,4,1,1,1,1,0,1,1,approved,1
residence_certificate,90,252092,2,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,72,173676,5,1,1,1,1,0,1,1,approved,1
birth_certificate,36,283788,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,1,147702,2,1,0,0,1,0,1,1,address_mismatch_records,0
residence_certificate,48,11403,2,1,1,1,1,0,1,1,approved,1
old_age_pension,82,261345,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,16,232864,3,1,1,0,0,0,1,1,ifsc_invalid,0
birth_certificate,16,261217,4,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,39,14778,2,1,1,1,1,0,1,1,approved,1
residence_certificate,50,292564,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,87,131755,5,1,1,1,1,0,1,1,approved,1
old_age_pension,76,211501,3,1,1,1,1,0,0,0,approved,1
birth_certificate,27,232430,4,1,1,1,1,0,1,1,approved,1
old_age_pension,45,283485,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,77,154808,4,1,1,0,1,0,1,1,ifsc_invalid,0
birth_certificate,86,272900,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,86,173137,5,1,1,1,1,0,1,1,approved,1
birth_certificate,73,245821,3,1,1,1,1,0,1,1,approved,1
residence_certificate,48,10253,2,1,1,1,1,0,1,1,approved,1
widow_pension,16,33144,4,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
old_age_pension,26,147679,5,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,61,185248,4,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,10,103752,1,1,1,1,1,0,0,1,age_not_eligible,0
birth_certificate,82,128031,5,1,1,1,1,0,1,1,approved,1
birth_certificate,43,125233,5,1,0,0,1,0,1,0,address_mismatch_records,0
birth_certificate,90,16519,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,35,171923,3,1,1,0,1,0,0,1,bank_account_inactive,0
caste_certificate,15,9320,1,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,59,17778,5,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,86,132852,5,1,1,1,1,0,1,1,approved,1
residence_certificate,51,83111,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,21,286455,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
birth_certificate,77,246373,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,76,29301,1,1,1,1,1,0,1,1,approved,1
caste_certificate,85,110864,1,1,1,1,1,0,0,1,approved,1
caste_certificate,70,274704,2,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,37,136563,1,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,64,240406,4,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,50,250189,2,1,1,1,0,0,1,0,certificate_expired,0
old_age_pension,85,158535,2,1,1,1,1,0,1,1,approved,1
caste_certificate,22,169568,2,1,1,1,1,1,1,1,duplicate_application_detected,0
residence_certificate,14,120708,5,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,78,133126,1,1,1,1,1,0,0,1,income_exceeds_limit,0
widow_pension,30,229463,4,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,27,123404,2,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,66,196017,3,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,41,212146,4,1,1,1,1,0,1,1,approved,1
residence_certificate,24,31771,3,1,1,1,1,1,0,1,duplicate_application_detected,0
old_age_pension,32,15373,2,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,22,131996,3,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,91,116558,2,1,1,1,1,0,1,1,approved,1
caste_certificate,52,182004,5,0,1,1,1,0,0,1,aadhaar_name_mismatch,0
old_age_pension,15,273555,4,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,36,298406,2,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,4,200037,4,1,1,1,1,0,1,1,approved,1
widow_pension,10,169477,1,1,1,1,0,0,0,0,certificate_expired,0
widow_pension,11,189013,2,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,20,218424,5,1,1,1,1,0,0,0,income_exceeds_limit,0
old_age_pension,17,33260,5,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,13,44864,5,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,32,242719,1,1,1,1,1,0,0,1,income_exceeds_limit,0
residence_certificate,20,173628,2,1,1,0,1,0,1,1,ifsc_invalid,0
widow_pension,25,245260,3,1,1,0,1,0,0,0,bank_account_inactive,0
old_age_pension,88,66745,3,1,1,1,1,0,0,0,approved,1
caste_certificate,24,95173,4,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,34,104250,5,1,1,1,1,0,1,1,approved,1
birth_certificate,62,53030,5,1,1,1,1,0,1,1,approved,1
widow_pension,19,154972,3,1,1,0,1,0,0,1,bank_account_inactive,0
widow_pension,62,115446,1,1,1,1,1,0,1,0,approved,1
caste_certificate,65,137514,2,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,11,271825,3,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,31,233817,4,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,47,110385,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,94,181816,3,1,1,1,1,0,1,1,approved,1
caste_certificate,58,265712,3,1,1,1,1,0,0,1,suspicious_income_pattern,0
old_age_pension,19,124036,4,1,1,1,0,1,1,0,duplicate_application_detected,0
widow_pension,36,271692,3,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,39,140724,3,1,1,0,1,0,0,1,bank_account_inactive,0
birth_certificate,60,26720,4,1,1,1,1,0,1,0,approved,1
old_age_pension,55,229376,4,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,13,174597,5,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,35,50124,3,1,1,0,1,0,1,0,bank_account_inactive,0
birth_certificate,75,205890,5,1,1,1,1,0,1,1,approved,1
birth_certificate,89,263802,4,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,33,217616,3,1,1,1,1,0,1,1,approved,1
caste_certificate,5,175181,3,1,0,0,1,1,1,1,duplicate_application_detected,0
birth_certificate,45,134994,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,76,144328,1,1,1,1,1,0,0,1,approved,1
widow_pension,21,250279,3,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,82,276038,4,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,22,152307,5,1,1,1,1,0,1,1,approved,1
residence_certificate,63,294668,2,0,1,1,1,0,1,0,aadhaar_name_mismatch,0
caste_certificate,43,41426,3,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,10,173112,5,1,1,0,1,0,1,1,ifsc_invalid,0
old_age_pension,67,260110,2,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,60,10012,4,1,1,1,1,0,0,1,approved,1
caste_certificate,75,148783,1,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,55,76476,4,1,0,1,0,0,0,0,address_mismatch_records,0
old_age_pension,50,263062,4,1,1,0,1,0,1,0,ifsc_invalid,0
residence_certificate,62,280387,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
widow_pension,29,242413,1,1,1,1,1,1,0,1,duplicate_application_detected,0
residence_certificate,9,43313,3,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
caste_certificate,87,35221,3,1,1,1,1,0,0,1,approved,1
widow_pension,22,193695,1,1,1,1,1,0,1,0,income_exceeds_limit,0
residence_certificate,0,248488,1,1,1,1,1,0,0,1,approved,1
residence_certificate,47,37930,3,1,1,1,1,0,1,1,approved,1
residence_certificate,3,19857,1,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,27,29980,3,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,43,14018,4,1,1,0,1,0,1,1,bank_account_inactive,0
caste_certificate,66,225995,5,1,1,1,1,0,1,1,approved,1
old_age_pension,1,46722,1,1,0,1,1,0,0,1,address_mismatch_records,0
residence_certificate,57,291364,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,5,195707,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,41,175910,3,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,16,151423,1,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,36,55335,1,1,1,1,1,0,0,1,approved,1
residence_certificate,43,211274,5,1,1,1,1,0,1,1,approved,1
residence_certificate,22,156496,4,1,1,1,1,0,1,1,approved,1
residence_certificate,39,122386,4,1,1,1,1,0,1,1,approved,1
birth_certificate,84,215781,4,1,1,1,1,0,1,1,approved,1
caste_certificate,43,176571,2,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,30,198715,5,1,1,1,1,0,1,1,approved,1
widow_pension,75,39873,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,92,167727,3,1,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,12,74231,1,1,1,1,0,0,0,1,certificate_expired,0
birth_certificate,89,52322,3,0,1,0,1,0,1,1,aadhaar_name_mismatch,0
